satellite_id,OBJECT_NAME,OWNER,OBJECT_TYPE,ALTITUDE_MEAN_KM,INCLINATION,ORBIT_CLASS,collision_score,pc_annual,pc_annual_pct,n_events_total,n_high_risk,n_medium_risk,n_low_risk,n_emergency,avg_miss_distance_m,min_miss_distance_m,max_pc_event,max_pc_event_pct,events_per_month_estimated,data_quality,data_source,extrapolated,data_period_days,imputation_confidence,n_peers_used
44874,CHEOPS,ESA,PAYLOAD,687.5,98.15,LEO,77.3,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_23,False,0,MEDIUM,23.0
44876,ANGELS,FR,PAYLOAD,412.0,97.44,LEO,72.4,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_4,False,0,LOW,4.0
44877,EYESAT-NANO,FR,PAYLOAD,166.0,97.41,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44879,TIANQIN 1 (CAS-6),PRC,PAYLOAD,587.0,97.8,LEO,85.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_22,False,0,MEDIUM,22.0
44880,ETRSS-1,ETH,PAYLOAD,586.5,97.8,LEO,85.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_22,False,0,MEDIUM,22.0
44881,TIANYAN 01,PRC,PAYLOAD,611.0,97.78,LEO,80.4,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_22,False,0,MEDIUM,22.0
44882,TIANYAN 02,PRC,PAYLOAD,565.0,97.81,LEO,80.2,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_20,False,0,MEDIUM,20.0
44883,CBERS 4A,CHBZ,PAYLOAD,624.0,97.78,LEO,90.6,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_19,False,0,MEDIUM,19.0
44884,WEILAI 1R,PRC,PAYLOAD,575.0,97.8,LEO,84.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_21,False,0,MEDIUM,21.0
44885,FLORIPASAT-1,BRAZ,PAYLOAD,567.0,97.81,LEO,54.5,0.00295085390625,0.295%,2,0,0,2,2,290.0,140,0.0001585563,0.0159%,1.9,LIMITED,CDM_ACTUAL,True,32,,
44886,SHUNTIAN ,PRC,PAYLOAD,588.0,97.82,LEO,85.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_22,False,0,MEDIUM,22.0
44887,OBJECT J,TBD,PAYLOAD,595.5,97.81,LEO,75.6,0.01099403953125,1.099%,4,0,0,4,4,690.0,310,0.000467289,0.0467%,3.8,LIMITED,CDM_ACTUAL,True,32,,
44900,STARLINER OFT-1,US,PAYLOAD,253.5,51.59,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44905,GONETS-M 14,CIS,PAYLOAD,1494.0,82.52,LEO,100.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_19,False,0,MEDIUM,19.0
44906,GONETS-M 15,CIS,PAYLOAD,1494.5,82.52,LEO,100.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_19,False,0,MEDIUM,19.0
44907,GONETS-M 16,CIS,PAYLOAD,1494.5,82.52,LEO,100.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_19,False,0,MEDIUM,19.0
44908,OBJECT D,CIS,PAYLOAD,1494.5,82.52,LEO,100.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_19,False,0,MEDIUM,19.0
44909,RS-44 & BREEZE-KM R/B,CIS,PAYLOAD,1342.5,82.52,LEO,100.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_10,False,0,MEDIUM,10.0
44916,STARLINK-1097,US,PAYLOAD,180.0,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44918,STARLINK-1099,US,PAYLOAD,301.5,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44919,STARLINK-1101,US,PAYLOAD,190.5,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44921,STARLINK-1103,US,PAYLOAD,163.0,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44922,STARLINK-1104,US,PAYLOAD,175.5,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44923,STARLINK-1106,US,PAYLOAD,183.0,52.98,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44924,STARLINK-1111,US,PAYLOAD,162.5,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44925,STARLINK-1112,US,PAYLOAD,422.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
44926,STARLINK-1113,US,PAYLOAD,173.0,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44927,STARLINK-1114,US,PAYLOAD,547.0,53.06,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
44928,STARLINK-1119,US,PAYLOAD,193.0,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44929,STARLINK-1121,US,PAYLOAD,203.5,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44930,STARLINK-1123,US,PAYLOAD,547.0,53.06,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
44931,STARLINK-1128,US,PAYLOAD,295.0,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44933,STARLINK-1144,US,PAYLOAD,407.5,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
44934,STARLINK-1071,US,PAYLOAD,206.5,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44935,STARLINK-1072,US,PAYLOAD,175.5,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44936,STARLINK-1078,US,PAYLOAD,183.5,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44938,STARLINK-1082,US,PAYLOAD,314.5,53.05,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44939,STARLINK-1083,US,PAYLOAD,190.0,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44940,STARLINK-1091,US,PAYLOAD,324.0,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44941,STARLINK-1094,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
44942,STARLINK-1096,US,PAYLOAD,331.5,52.99,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44943,STARLINK-1100,US,PAYLOAD,292.5,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44944,STARLINK-1108,US,PAYLOAD,193.0,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44946,STARLINK-1110,US,PAYLOAD,215.5,52.99,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44948,STARLINK-1118,US,PAYLOAD,183.5,52.99,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44949,STARLINK-1122,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
44951,STARLINK-1126,US,PAYLOAD,191.5,52.99,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44953,STARLINK-1124,US,PAYLOAD,180.5,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44955,STARLINK-1069,US,PAYLOAD,202.5,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44956,STARLINK-1070,US,PAYLOAD,187.5,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44957,STARLINK-1074,US,PAYLOAD,201.5,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44959,STARLINK-1076,US,PAYLOAD,209.5,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44960,STARLINK-1077,US,PAYLOAD,191.5,52.99,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44961,STARLINK-1080,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
44962,STARLINK-1081,US,PAYLOAD,177.0,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44963,STARLINK-1085,US,PAYLOAD,171.0,52.96,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44964,STARLINK-1086,US,PAYLOAD,185.0,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44967,STARLINK-1089,US,PAYLOAD,228.0,53.05,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44968,STARLINK-1090,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
44971,STARLINK-1095,US,PAYLOAD,179.0,53.01,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
44972,STARLINK-1107,US,PAYLOAD,390.0,53.01,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
45016,JILIN-1 KUANFU 01,PRC,PAYLOAD,535.0,97.53,LEO,84.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_15,False,0,MEDIUM,15.0
45019,TIANQI-5,PRC,PAYLOAD,259.5,97.1,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45024,YINHE-1,PRC,PAYLOAD,633.5,86.39,LEO,81.5,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_7,False,0,MEDIUM,7.0
45044,STARLINK-1132,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45045,STARLINK-1120,US,PAYLOAD,193.0,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45046,STARLINK-1129,US,PAYLOAD,196.0,52.98,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45047,STARLINK-1131,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45048,STARLINK-1134,US,PAYLOAD,491.0,53.04,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45050,STARLINK-1140,US,PAYLOAD,294.0,53.05,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45052,STARLINK-1148,US,PAYLOAD,179.5,53.02,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45053,STARLINK-1155,US,PAYLOAD,206.0,52.97,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45054,STARLINK-1156,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45056,STARLINK-1158,US,PAYLOAD,189.0,52.98,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45057,STARLINK-1159,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45059,STARLINK-1165,US,PAYLOAD,283.0,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45060,STARLINK-1166,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45061,STARLINK-1169,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45062,STARLINK-1171,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45063,STARLINK-1178,US,PAYLOAD,187.0,53.05,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45064,STARLINK-1133,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45066,STARLINK-1145,US,PAYLOAD,286.5,52.25,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45067,STARLINK-1150,US,PAYLOAD,231.0,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45070,STARLINK-1164,US,PAYLOAD,162.5,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45071,STARLINK-1167,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45072,STARLINK-1168,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45074,STARLINK-1172,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45076,STARLINK-1180,US,PAYLOAD,303.5,53.05,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45077,STARLINK-1182,US,PAYLOAD,196.5,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45078,STARLINK-1177,US,PAYLOAD,200.5,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45079,STARLINK-1149,US,PAYLOAD,188.5,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45080,STARLINK-1153,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45081,STARLINK-1151,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45082,STARLINK-1160,US,PAYLOAD,212.5,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45083,STARLINK-1190,US,PAYLOAD,337.0,53.05,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45084,STARLINK-1173,US,PAYLOAD,300.5,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45085,STARLINK-1179,US,PAYLOAD,220.0,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45086,STARLINK-1181,US,PAYLOAD,175.5,52.93,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45087,STARLINK-1185,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45088,STARLINK-1183,US,PAYLOAD,547.0,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45090,STARLINK-1176,US,PAYLOAD,308.5,53.05,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45091,STARLINK-1127,US,PAYLOAD,192.5,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45092,STARLINK-1137,US,PAYLOAD,220.0,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45093,STARLINK-1142,US,PAYLOAD,406.5,53.04,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45094,STARLINK-1146,US,PAYLOAD,197.5,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45095,STARLINK-1147,US,PAYLOAD,267.5,53.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45096,STARLINK-1152,US,PAYLOAD,499.0,53.04,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45097,STARLINK-1175,US,PAYLOAD,176.0,52.96,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45098,STARLINK-1184,US,PAYLOAD,547.0,53.06,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45100,STARLINK-1193,US,PAYLOAD,547.5,53.05,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45103,STARLINK-1196,US,PAYLOAD,288.0,53.05,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45110,USA 294,US,PAYLOAD,461.5,69.98,LEO,60.2,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45113,ORBITAL FACTORY 2 (OF-2),US,PAYLOAD,170.5,51.61,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45114,AEROCUBE 14A,US,PAYLOAD,181.0,51.6,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45115,SWAMPSAT-2,US,PAYLOAD,174.0,51.61,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45116,AEROCUBE 14B,US,PAYLOAD,162.0,51.61,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45117,AEROCUBE 15B,US,PAYLOAD,160.5,51.61,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45120,VPM,US,PAYLOAD,175.5,51.6,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45121,CIRIS,US,PAYLOAD,202.5,51.62,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45122,MAKERSAT 1,US,PAYLOAD,169.5,51.6,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45124,EDGECUBE,US,PAYLOAD,194.0,51.61,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45125,MINICARB,US,PAYLOAD,160.0,51.6,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45126,ORCA-8,US,PAYLOAD,162.0,51.61,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45131,ONEWEB-0013,UK,PAYLOAD,1225.0,87.85,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45132,ONEWEB-0017,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45133,ONEWEB-0020,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45134,ONEWEB-0021,UK,PAYLOAD,1222.0,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45135,ONEWEB-0022,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45136,ONEWEB-0023,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45137,ONEWEB-0024,UK,PAYLOAD,1221.5,87.88,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45138,ONEWEB-0025,UK,PAYLOAD,1222.0,87.88,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45139,ONEWEB-0026,UK,PAYLOAD,1217.5,87.88,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45140,ONEWEB-0028,UK,PAYLOAD,1218.0,87.88,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45141,ONEWEB-0032,UK,PAYLOAD,1222.0,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45142,ONEWEB-0033,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45143,ONEWEB-0035,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45144,ONEWEB-0036,UK,PAYLOAD,1221.5,87.88,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45145,ONEWEB-0038,UK,PAYLOAD,1217.5,87.88,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45146,ONEWEB-0039,UK,PAYLOAD,1222.0,87.88,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45147,ONEWEB-0040,UK,PAYLOAD,1222.0,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45148,ONEWEB-0041,UK,PAYLOAD,1077.5,87.93,LEO,84.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_8,False,0,MEDIUM,8.0
45149,ONEWEB-0043,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45150,ONEWEB-0044,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45151,ONEWEB-0045,UK,PAYLOAD,1217.5,87.88,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45152,ONEWEB-0047,UK,PAYLOAD,1222.0,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45153,ONEWEB-0048,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45154,ONEWEB-0049,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45155,ONEWEB-0051,UK,PAYLOAD,1217.5,87.88,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45156,ONEWEB-0052,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45157,ONEWEB-0053,UK,PAYLOAD,1222.0,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45158,ONEWEB-0054,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45159,ONEWEB-0056,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45160,ONEWEB-0057,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45161,ONEWEB-0058,UK,PAYLOAD,1222.0,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45162,ONEWEB-0059,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45163,ONEWEB-0062,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45164,ONEWEB-0065,UK,PAYLOAD,1221.5,87.87,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
45174,AC 10A PROBE (GANGESTAD),US,PAYLOAD,267.5,51.61,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45175,CYGNUS NG-13,US,PAYLOAD,357.5,51.64,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
45179,STARLINK-1143,US,PAYLOAD,457.0,53.06,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45180,STARLINK-1192,US,PAYLOAD,171.0,52.97,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45182,STARLINK-1201,US,PAYLOAD,178.0,53.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
45183,STARLINK-1202,US,PAYLOAD,547.0,53.06,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
45184,STARLINK-1205,US,PAYLOAD,197.0,53.02,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
