satellite_id,OBJECT_NAME,OWNER,OBJECT_TYPE,ALTITUDE_MEAN_KM,ORBIT_CLASS,bors_score,age_factor,tri,operator_heritage_index,infant_mortality_flag,cqi,hi,mri,svi,age_years,expected_lifetime_years,launch_mass_kg,contractor_tier,operator_tier,purpose
32,DISCOVERER 11,US,PAYLOAD,259.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,65.5,12,800.0,3,3,Communications
34,SPUTNIK 4,CIS,PAYLOAD,167.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,65.42,12,800.0,3,3,Communications
36,SPUTNIK 4 CABIN,CIS,PAYLOAD,188.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,65.42,12,800.0,3,3,Communications
43,MIDAS 2,US,PAYLOAD,166.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,65.39,12,800.0,3,3,Communications
45,TRANSIT 2A,US,PAYLOAD,773.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,65.31,12,800.0,3,3,Communications
46,SOLRAD 1 (GREB),US,PAYLOAD,712.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,65.31,12,800.0,3,3,Communications
48,DISCOVERER 13,US,PAYLOAD,244.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,65.18,12,800.0,3,3,Communications
49,ECHO 1,US,PAYLOAD,406.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,65.17,12,800.0,3,3,Communications
55,SPUTNIK 5,CIS,PAYLOAD,307.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,65.15,12,800.0,3,3,Communications
57,DISCOVERER 15,US,PAYLOAD,224.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,65.08,12,800.0,3,3,Communications
58,COURIER 1B,US,PAYLOAD,1085.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,65.03,12,800.0,3,3,Communications
60,EXPLORER 8,US,PAYLOAD,167.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.94,12,800.0,3,3,Communications
61,DISCOVERER 17,US,PAYLOAD,196.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.92,12,800.0,3,3,Communications
63,TIROS 2,US,PAYLOAD,161.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.89,12,800.0,3,3,Communications
65,SPUTNIK 6,CIS,PAYLOAD,194.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.87,12,800.0,3,3,Communications
67,DISCOVERER 18,US,PAYLOAD,229.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.85,12,800.0,3,3,Communications
68,DISCOVERER 19,US,PAYLOAD,243.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.82,12,800.0,3,3,Communications
70,SAMOS 2,US,PAYLOAD,180.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.7,12,800.0,3,3,Communications
71,SPUTNIK 7,CIS,PAYLOAD,238.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.69,12,800.0,3,3,Communications
77,SPUTNIK 8,CIS,PAYLOAD,205.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.67,12,800.0,3,3,Communications
81,EXPLORER 9,US,PAYLOAD,422.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.66,12,800.0,3,3,Communications
83,DISCOVERER 20,US,PAYLOAD,204.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.65,12,800.0,3,3,Communications
84,DISCOVERER 21,US,PAYLOAD,240.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.65,12,800.0,3,3,Communications
87,TRANSIT 3B & LOFTI 1,US,PAYLOAD,180.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.64,12,800.0,3,3,Communications
91,SPUTNIK 9,CIS,PAYLOAD,167.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.6,12,800.0,3,3,Communications
95,SPUTNIK 10,CIS,PAYLOAD,176.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.56,12,800.0,3,3,Communications
100,DISCOVERER 23,US,PAYLOAD,248.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.52,12,800.0,3,3,Communications
102,DISCOVERER 23 CAPSULE,US,PAYLOAD,189.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.52,12,800.0,3,3,Communications
103,VOSTOK 1,CIS,PAYLOAD,241.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.51,12,800.0,3,3,Communications
107,EXPLORER 11,US,PAYLOAD,824.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.47,12,800.0,3,3,Communications
108,DISCOVERER 25,US,PAYLOAD,187.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.33,12,800.0,3,3,Communications
116,TRANSIT 4A,US,PAYLOAD,921.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.29,12,800.0,3,3,Communications
117,SOLRAD 3 & INJUN 1,US,PAYLOAD,928.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.29,12,800.0,3,3,Communications
160,DISCOVERER 26,US,PAYLOAD,224.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.27,12,800.0,3,3,Communications
162,TIROS 3,US,PAYLOAD,741.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.26,12,800.0,3,3,Communications
168,VOSTOK 2,CIS,PAYLOAD,196.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.19,12,800.0,3,3,Communications
173,RANGER 1,US,PAYLOAD,339.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.14,12,800.0,3,3,Communications
180,EXPLORER 13,US,PAYLOAD,587.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.14,12,800.0,3,3,Communications
181,DISCOVERER 29,US,PAYLOAD,310.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.12,12,800.0,3,3,Communications
182,DISCOVERER 30,US,PAYLOAD,235.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.09,12,800.0,3,3,Communications
183,MERCURY ATLAS 4,US,PAYLOAD,195.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.08,12,800.0,3,3,Communications
186,DISCOVERER 31,US,PAYLOAD,256.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.07,12,800.0,3,3,Communications
189,DISCOVERER 32,US,PAYLOAD,218.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,64.0,12,800.0,3,3,Communications
197,DISCOVERER 34,US,PAYLOAD,225.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.94,12,800.0,3,3,Communications
201,DISCOVERER 35,US,PAYLOAD,216.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.91,12,800.0,3,3,Communications
202,TRANSIT 4B,US,PAYLOAD,1022.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.91,12,800.0,3,3,Communications
205,TRAAC,US,PAYLOAD,1026.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.91,12,800.0,3,3,Communications
208,MERCURY ATLAS 5,US,PAYLOAD,197.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.87,12,800.0,3,3,Communications
213,DISCOVERER 36,US,PAYLOAD,200.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.84,12,800.0,3,3,Communications
214,OSCAR 1,US,PAYLOAD,207.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.84,12,800.0,3,3,Communications
215,DISCOVERER 36 CAPSULE,US,PAYLOAD,281.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.84,12,800.0,3,3,Communications
217,SAMOS 5,US,PAYLOAD,182.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.81,12,800.0,3,3,Communications
226,TIROS 4,US,PAYLOAD,735.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.68,12,800.0,3,3,Communications
240,MERCURY ATLAS 6,US,PAYLOAD,199.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.65,12,800.0,3,3,Communications
242,FTV 2301,US,PAYLOAD,194.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.64,12,800.0,3,3,Communications
247,DISCOVERER 38,US,PAYLOAD,191.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.63,12,800.0,3,3,Communications
266,COSMOS 1 (SPUTNIK 11),CIS,PAYLOAD,261.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.58,12,800.0,3,3,Communications
269,COSMOS 2 (SPUTNIK 12),CIS,PAYLOAD,194.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.52,12,800.0,3,3,Communications
276,FTV 1154,US,PAYLOAD,180.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.49,12,800.0,3,3,Communications
281,COSMOS 3 (SPUTNIK 13),CIS,PAYLOAD,223.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.47,12,800.0,3,3,Communications
285,ARIEL 1 (UK-1),UK,PAYLOAD,188.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.47,12,800.0,3,3,Communications
287,COSMOS 4 (SPUTNIK 14),CIS,PAYLOAD,195.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.47,12,800.0,3,3,Communications
290,FTV 1125,US,PAYLOAD,267.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.46,12,800.0,3,3,Communications
292,FTV 1126,US,PAYLOAD,201.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.42,12,800.0,3,3,Communications
295,MERCURY ATLAS 7,US,PAYLOAD,205.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.39,12,800.0,3,3,Communications
297,COSMOS 5 (SPUTNIK 15),CIS,PAYLOAD,207.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.38,12,800.0,3,3,Communications
302,FTV 1128,US,PAYLOAD,171.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.38,12,800.0,3,3,Communications
304,FTV 1127,US,PAYLOAD,216.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.37,12,800.0,3,3,Communications
305,OSCAR 2 (OSCAR II),US,PAYLOAD,201.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.37,12,800.0,3,3,Communications
307,SAMOS 8 (FTV 2402),US,PAYLOAD,199.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.33,12,800.0,3,3,Communications
308,FTV 2312,US,PAYLOAD,165.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.32,12,800.0,3,3,Communications
309,TIROS 5,US,PAYLOAD,693.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.32,12,800.0,3,3,Communications
315,FTV 1129,US,PAYLOAD,187.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.31,12,800.0,3,3,Communications
316,FTV 1151,US,PAYLOAD,163.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.3,12,800.0,3,3,Communications
338,COSMOS 6 (SPUTNIK 16),CIS,PAYLOAD,189.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.29,12,800.0,3,3,Communications
343,SAMOS 9 (FTV 2403),US,PAYLOAD,189.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.24,12,800.0,3,3,Communications
345,FTV 1131,US,PAYLOAD,189.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.21,12,800.0,3,3,Communications
346,COSMOS 7 (SPUTNIK 17),CIS,PAYLOAD,276.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.21,12,800.0,3,3,Communications
360,FTV 1152,US,PAYLOAD,204.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.2,12,800.0,3,3,Communications
361,SAMOS 10 (FTV 2404),US,PAYLOAD,203.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.19,12,800.0,3,3,Communications
363,VOSTOK 3,CIS,PAYLOAD,179.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.18,12,800.0,3,3,Communications
365,VOSTOK 4,CIS,PAYLOAD,186.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.17,12,800.0,3,3,Communications
367,COSMOS 8 (SPUTNIK 18),CIS,PAYLOAD,177.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.16,12,800.0,3,3,Communications
369,FTV 3502,US,PAYLOAD,594.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.14,12,800.0,3,3,Communications
377,FTV 1153,US,PAYLOAD,170.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.13,12,800.0,3,3,Communications
381,SPUTNIK 20,CIS,PAYLOAD,216.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.12,12,800.0,3,3,Communications
385,FTV 1132,US,PAYLOAD,219.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.12,12,800.0,3,3,Communications
389,SPUTNIK 21,CIS,PAYLOAD,198.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.09,12,800.0,3,3,Communications
396,FTV 1133 & ERS 2,US,PAYLOAD,179.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.07,12,800.0,3,3,Communications
397,TIROS 6,US,PAYLOAD,582.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.07,12,800.0,3,3,Communications
422,COSMOS 9,CIS,PAYLOAD,318.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.05,12,800.0,3,3,Communications
424,ALOUETTE 1 (S-27),CA,PAYLOAD,1001.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.04,12,800.0,3,3,Communications
427,FTV 1154,US,PAYLOAD,228.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.04,12,800.0,3,3,Communications
433,MERCURY ATLAS 8,US,PAYLOAD,221.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.03,12,800.0,3,3,Communications
436,FTV 1134,US,PAYLOAD,191.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,63.01,12,800.0,3,3,Communications
437,COSMOS 10,CIS,PAYLOAD,283.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.99,12,800.0,3,3,Communications
441,COSMOS 11,CIS,PAYLOAD,162.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.98,12,800.0,3,3,Communications
443,SPUTNIK 22,CIS,PAYLOAD,231.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.97,12,800.0,3,3,Communications
444,STARAD (FTV 1401),US,PAYLOAD,277.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.97,12,800.0,3,3,Communications
445,EXPLORER 15 (SERB 53B),US,PAYLOAD,476.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.97,12,800.0,3,3,Communications
446,ANNA 1B,US,PAYLOAD,1126.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.95,12,800.0,3,3,Communications
451,SPUTNIK 24,CIS,PAYLOAD,171.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.94,12,800.0,3,3,Communications
453,FTV 1136,US,PAYLOAD,221.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.94,12,800.0,3,3,Communications
455,FTV 2405,US,PAYLOAD,210.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.92,12,800.0,3,3,Communications
481,FTV 1135,US,PAYLOAD,193.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.89,12,800.0,3,3,Communications
490,FTV 1155,US,PAYLOAD,193.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.86,12,800.0,3,3,Communications
502,BLACK SPHERE,US,PAYLOAD,220.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.84,12,800.0,3,3,Communications
504,INJUN 3,US,PAYLOAD,173.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.84,12,800.0,3,3,Communications
505,FTV 1156,US,PAYLOAD,225.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.83,12,800.0,3,3,Communications
506,EXPLORER 16,US,PAYLOAD,944.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.83,12,800.0,3,3,Communications
507,SURCAL 1,US,PAYLOAD,334.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.84,12,800.0,3,3,Communications
508,SURCAL 1A,US,PAYLOAD,208.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.84,12,800.0,3,3,Communications
509,TRANSIT 5A,US,PAYLOAD,200.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.82,12,800.0,3,3,Communications
513,CALSPHERE 1A,US,PAYLOAD,187.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.84,12,800.0,3,3,Communications
517,COSMOS 12,CIS,PAYLOAD,294.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.81,12,800.0,3,3,Communications
525,FTV 1157,US,PAYLOAD,210.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.77,12,800.0,3,3,Communications
527,FTV 2313,US,PAYLOAD,185.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.74,12,800.0,3,3,Communications
533,FTV 0240,US,PAYLOAD,165.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.65,12,800.0,3,3,Communications
554,COSMOS 13,CIS,PAYLOAD,257.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.57,12,800.0,3,3,Communications
562,FTV 1660,US,PAYLOAD,212.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.54,12,800.0,3,3,Communications
564,EXPLORER 17 (S-6),US,PAYLOAD,168.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.53,12,800.0,3,3,Communications
567,COSMOS 14,CIS,PAYLOAD,190.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.51,12,800.0,3,3,Communications
569,COSMOS 15,CIS,PAYLOAD,256.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.48,12,800.0,3,3,Communications
571,COSMOS 16,CIS,PAYLOAD,285.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.46,12,800.0,3,3,Communications
576,MERCURY ATLAS 9,US,PAYLOAD,214.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.42,12,800.0,3,3,Communications
578,FTV 1110,US,PAYLOAD,254.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.41,12,800.0,3,3,Communications
579,ERS 5,US,PAYLOAD,241.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.43,12,800.0,3,3,Communications
580,COSMOS 17,CIS,PAYLOAD,195.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.4,12,800.0,3,3,Communications
586,COSMOS 18,CIS,PAYLOAD,241.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.39,12,800.0,3,3,Communications
590,THOR AGENA D,US,PAYLOAD,198.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.34,12,800.0,3,3,Communications
591,VOSTOK 5,CIS,PAYLOAD,161.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.34,12,800.0,3,3,Communications
595,VOSTOK 6,CIS,PAYLOAD,177.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.33,12,800.0,3,3,Communications
597,SURCAL 1B,US,PAYLOAD,290.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.33,12,800.0,3,3,Communications
598,FTV 1292,US,PAYLOAD,207.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.33,12,800.0,3,3,Communications
599,SOLRAD 6,US,PAYLOAD,211.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.33,12,800.0,3,3,Communications
600,RADOSE 112,US,PAYLOAD,237.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.33,12,800.0,3,3,Communications
601,LOFTI 2A,US,PAYLOAD,199.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.33,12,800.0,3,3,Communications
604,TIROS 7,US,PAYLOAD,191.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.32,12,800.0,3,3,Communications
609,THOR AGENA D,US,PAYLOAD,184.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.3,12,800.0,3,3,Communications
613,THOR AGENA B,US,PAYLOAD,173.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.29,12,800.0,3,3,Communications
614,HITCH HIKER 1,US,PAYLOAD,203.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.3,12,800.0,3,3,Communications
618,ATLAS AGENA D,US,PAYLOAD,164.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.26,12,800.0,3,3,Communications
621,THOR AGENA D,US,PAYLOAD,177.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.24,12,800.0,3,3,Communications
624,DASH 2,US,PAYLOAD,399.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.24,12,800.0,3,3,Communications
626,THOR AGENA D,US,PAYLOAD,303.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.21,12,800.0,3,3,Communications
632,COSMOS 19,CIS,PAYLOAD,209.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.19,12,800.0,3,3,Communications
636,THOR AGENA D,US,PAYLOAD,240.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.14,12,800.0,3,3,Communications
637,THOR AGENA D,US,PAYLOAD,199.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.13,12,800.0,3,3,Communications
638,0.1 SQ METER TARGET,US,PAYLOAD,219.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.13,12,800.0,3,3,Communications
641,ATLAS AGENA D,US,PAYLOAD,226.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.11,12,800.0,3,3,Communications
670,TRANSIT 5B-1,US,PAYLOAD,1092.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.05,12,800.0,3,3,Communications
671,RADIATION SAT (5E-1),US,PAYLOAD,1090.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,62.05,12,800.0,3,3,Communications
673,COSMOS 20,CIS,PAYLOAD,249.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,61.99,12,800.0,3,3,Communications
677,ATLAS AGENA D,US,PAYLOAD,206.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,61.97,12,800.0,3,3,Communications
681,THOR AGENA D,US,PAYLOAD,193.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,61.96,12,800.0,3,3,Communications
682,HITCH HIKER 2,US,PAYLOAD,171.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,61.96,12,800.0,3,3,Communications
683,POLYOT 1,CIS,PAYLOAD,193.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,61.95,12,800.0,3,3,Communications
687,COSMOS 21,CIS,PAYLOAD,200.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,61.92,12,800.0,3,3,Communications
689,COSMOS 22,CIS,PAYLOAD,288.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,61.91,12,800.0,3,3,Communications
694,ATLAS CENTAUR 2,US,PAYLOAD,855.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,61.88,12,800.0,3,3,Communications
695,THOR AGENA D,US,PAYLOAD,200.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,61.88,12,800.0,3,3,Communications
704,TRANSIT 5B-2,US,PAYLOAD,1083.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,61.86,12,800.0,3,3,Communications
705,TRANSIT 5E-3,US,PAYLOAD,1081.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,61.86,12,800.0,3,3,Communications
