NORAD_CAT_ID,OBJECT_NAME,OWNER,OBJECT_TYPE,OPS_STATUS_CODE,LAUNCH_DATE,LAUNCH_SITE,LAUNCH_YEAR,PERIOD,INCLINATION,APOGEE,PERIGEE,ALTITUDE_MEAN_KM,ORBIT_CLASS
744,SATURN 1 (SATURN SA-5),US,PAYLOAD,D,1964-01-29,AFETR,1964,88.08,31.42,184.0,174.0,179.0,LEO
748,ELEKTRON 2,CIS,PAYLOAD,D,1964-01-30,TYMSC,1964,100.49,56.7,1490.0,74.0,782.0,LEO
752,OPS 3444,US,PAYLOAD,D,1964-02-15,AFWTR,1964,89.15,75.01,303.0,162.0,232.5,LEO
754,OPS 2423,US,PAYLOAD,D,1964-02-25,AFWTR,1964,87.96,95.6,188.0,160.0,174.0,LEO
757,COSMOS 25,CIS,PAYLOAD,D,1964-02-27,KYMSC,1964,88.65,49.03,216.0,200.0,208.0,LEO
759,OPS 3722,US,PAYLOAD,D,1964-02-28,AFWTR,1964,88.02,82.08,193.0,160.0,176.5,LEO
764,OPS 3435,US,PAYLOAD,D,1964-03-11,AFWTR,1964,88.61,95.7,241.0,170.0,205.5,LEO
766,COSMOS 26,CIS,PAYLOAD,D,1964-03-18,KYMSC,1964,87.72,48.96,180.0,143.0,161.5,LEO
771,ARIEL 2 (UK-2),UK,PAYLOAD,D,1964-03-27,WLPIS,1964,89.22,51.59,275.0,196.0,235.5,LEO
772,COSMOS 27,CIS,PAYLOAD,D,1964-03-27,TYMSC,1964,88.56,64.8,209.0,198.0,203.5,LEO
779,COSMOS 28,CIS,PAYLOAD,D,1964-04-04,TYMSC,1964,90.35,65.02,378.0,205.0,291.5,LEO
782,GEMINI 1,US,PAYLOAD,D,1964-04-08,AFETR,1964,87.6,32.54,174.0,138.0,156.0,LEO
784,POLYOT 2,CIS,PAYLOAD,D,1964-04-12,TYMSC,1964,87.89,58.02,170.0,170.0,170.0,LEO
786,OPS 3743,US,PAYLOAD,D,1964-04-23,AFWTR,1964,89.43,103.77,363.0,130.0,246.5,LEO
791,COSMOS 29,CIS,PAYLOAD,D,1964-04-25,TYMSC,1964,89.48,65.01,295.0,202.0,248.5,LEO
796,OPS 2921,US,PAYLOAD,D,1964-04-27,AFWTR,1964,88.44,79.87,232.0,162.0,197.0,LEO
797,COSMOS 30,CIS,PAYLOAD,D,1964-05-18,TYMSC,1964,90.2,64.88,365.0,203.0,284.0,LEO
799,OPS 3592,US,PAYLOAD,D,1964-05-19,AFWTR,1964,88.57,101.11,244.0,163.0,203.5,LEO
800,APOLLO MODEL 1,US,PAYLOAD,D,1964-05-28,AFETR,1964,88.14,31.77,189.0,176.0,182.5,LEO
801,OPS 4412 (TRANSIT 9),US,PAYLOAD,,1964-06-04,AFWTR,1964,101.64,90.45,872.0,801.0,836.5,LEO
802,OPS 3483,US,PAYLOAD,D,1964-06-04,AFWTR,1964,88.42,79.92,259.0,133.0,196.0,LEO
803,COSMOS 31,CIS,PAYLOAD,D,1964-06-06,KYMSC,1964,88.38,48.95,214.0,175.0,194.5,LEO
807,COSMOS 32,CIS,PAYLOAD,D,1964-06-10,TYMSC,1964,89.77,51.24,323.0,203.0,263.0,LEO
811,OPS 3236 (STARFLASH 1A),US,PAYLOAD,D,1964-06-13,AFWTR,1964,88.12,114.97,187.0,176.0,181.5,LEO
812,OPS 4467 A,US,PAYLOAD,,1964-06-18,AFWTR,1964,101.09,99.79,815.0,806.0,810.5,LEO
813,OPS 4467 B,US,PAYLOAD,,1964-06-18,AFWTR,1964,101.15,99.79,817.0,809.0,813.0,LEO
814,OPS 3754,US,PAYLOAD,D,1964-06-19,AFWTR,1964,88.3,84.99,226.0,155.0,190.5,LEO
816,COSMOS 33,CIS,PAYLOAD,D,1964-06-23,TYMSC,1964,89.27,65.03,268.0,209.0,238.5,LEO
822,COSMOS 34,CIS,PAYLOAD,D,1964-07-01,TYMSC,1964,89.95,64.91,343.0,201.0,272.0,LEO
824,OPS 3395,US,PAYLOAD,D,1964-07-02,AFWTR,1964,88.04,82.02,182.0,174.0,178.0,LEO
825,OPS 3684,US,PAYLOAD,D,1964-07-06,AFWTR,1964,89.1,92.9,344.0,120.0,232.0,LEO
826,OPS 4923,US,PAYLOAD,D,1964-07-06,AFWTR,1964,88.42,92.93,207.0,186.0,196.5,LEO
828,OPS 3491,US,PAYLOAD,D,1964-07-10,AFWTR,1964,88.86,84.98,272.0,164.0,218.0,LEO
833,COSMOS 35,CIS,PAYLOAD,D,1964-07-15,TYMSC,1964,89.26,51.26,263.0,212.0,237.5,LEO
844,COSMOS 36,CIS,PAYLOAD,D,1964-07-30,KYMSC,1964,88.45,48.97,207.0,188.0,197.5,LEO
846,OPS 3042,US,PAYLOAD,D,1964-08-05,AFWTR,1964,88.69,79.99,258.0,161.0,209.5,LEO
848,COSMOS 37,CIS,PAYLOAD,D,1964-08-14,TYMSC,1964,89.39,64.96,286.0,203.0,244.5,LEO
850,OPS 3802,US,PAYLOAD,D,1964-08-14,AFWTR,1964,88.05,95.52,215.0,140.0,177.5,LEO
851,OPS 3316,US,PAYLOAD,D,1964-08-14,AFWTR,1964,87.95,95.38,199.0,147.0,173.0,LEO
853,COSMOS 38,CIS,PAYLOAD,D,1964-08-18,TYMSC,1964,88.95,56.1,270.0,175.0,222.5,LEO
854,COSMOS 39,CIS,PAYLOAD,D,1964-08-18,TYMSC,1964,88.71,56.11,251.0,170.0,210.5,LEO
855,COSMOS 40,CIS,PAYLOAD,D,1964-08-18,TYMSC,1964,88.62,56.1,243.0,169.0,206.0,LEO
861,OPS 2739 (STARFLASH 1B),US,PAYLOAD,D,1964-08-21,AFWTR,1964,88.45,114.96,200.0,196.0,198.0,LEO
864,COSMOS 42,CIS,PAYLOAD,D,1964-08-22,KYMSC,1964,88.47,48.93,227.0,171.0,199.0,LEO
867,COSMOS 43,CIS,PAYLOAD,D,1964-08-22,KYMSC,1964,88.4,48.9,222.0,168.0,195.0,LEO
870,EXPLORER 20,US,PAYLOAD,,1964-08-25,AFWTR,1964,103.47,79.9,993.0,852.0,922.5,LEO
872,NIMBUS 1,US,PAYLOAD,D,1964-08-28,AFWTR,1964,88.15,98.67,187.0,179.0,183.0,LEO
876,COSMOS 44,CIS,PAYLOAD,,1964-08-28,TYMSC,1964,98.26,65.06,771.0,580.0,675.5,LEO
880,COSMOS 45,CIS,PAYLOAD,D,1964-09-13,TYMSC,1964,89.68,64.91,317.0,200.0,258.5,LEO
882,OPS 3497,US,PAYLOAD,D,1964-09-14,AFWTR,1964,88.77,84.97,272.0,155.0,213.5,LEO
883,APOLLO MODEL 2,US,PAYLOAD,D,1964-09-18,AFETR,1964,88.33,31.73,207.0,177.0,192.0,LEO
884,OPS 4262,US,PAYLOAD,D,1964-09-23,AFWTR,1964,88.04,92.91,233.0,121.0,177.0,LEO
885,COSMOS 46,CIS,PAYLOAD,D,1964-09-24,TYMSC,1964,89.22,51.25,261.0,211.0,236.0,LEO
890,OPS 3333,US,PAYLOAD,D,1964-10-05,AFWTR,1964,88.97,79.96,287.0,161.0,224.0,LEO
891,COSMOS 47,CIS,PAYLOAD,D,1964-10-06,TYMSC,1964,90.1,64.6,382.0,173.0,277.5,LEO
897,OPS 5798 (TRANSIT 5B-4),US,PAYLOAD,,1964-10-06,AFWTR,1964,106.38,90.23,1073.0,1045.0,1059.0,LEO
898,COSMOS 41,CIS,PAYLOAD,D,1964-08-22,TYMSC,1964,90.88,63.99,549.0,87.0,318.0,LEO
899,EXPLORER 22,US,PAYLOAD,,1964-10-10,AFWTR,1964,104.13,79.69,1042.0,865.0,953.5,LEO
900,CALSPHERE 1,US,PAYLOAD,+,1964-10-06,AFWTR,1964,104.63,90.22,996.0,959.0,977.5,LEO
902,CALSPHERE 2,US,PAYLOAD,+,1964-10-06,AFWTR,1964,106.44,90.23,1074.0,1049.0,1061.5,LEO
904,VOSKHOD 1,CIS,PAYLOAD,D,1964-10-12,TYMSC,1964,89.65,64.72,336.0,178.0,257.0,LEO
908,COSMOS 48,CIS,PAYLOAD,D,1964-10-14,TYMSC,1964,89.37,65.09,283.0,203.0,243.0,LEO
911,OPS 3559,US,PAYLOAD,D,1964-10-17,AFWTR,1964,89.07,74.99,289.0,168.0,228.5,LEO
912,OPS 4384,US,PAYLOAD,D,1964-10-23,AFWTR,1964,89.05,95.5,307.0,148.0,227.5,LEO
913,COSMOS 49,CIS,PAYLOAD,D,1964-10-24,KYMSC,1964,88.48,48.98,212.0,186.0,199.0,LEO
914,OPS 5063,US,PAYLOAD,D,1964-10-23,AFWTR,1964,88.19,95.43,185.0,185.0,185.0,LEO
919,COSMOS 50,CIS,PAYLOAD,D,1964-10-28,TYMSC,1964,88.71,51.23,233.0,188.0,210.5,LEO
921,OPS 5434,US,PAYLOAD,D,1964-11-02,AFWTR,1964,88.82,79.95,267.0,164.0,215.5,LEO
922,OPS 3062,US,PAYLOAD,D,1964-11-04,AFWTR,1964,87.94,82.02,173.0,173.0,173.0,LEO
924,EXPLORER 23,US,PAYLOAD,D,1964-11-06,WLPIS,1964,87.91,51.91,177.0,165.0,171.0,LEO
930,OPS 3360 (ORBIS),US,PAYLOAD,D,1964-11-18,AFWTR,1964,88.93,70.03,276.0,167.0,221.5,LEO
931,EXPLORER 24 (ADI-2),US,PAYLOAD,D,1964-11-21,AFWTR,1964,92.22,81.27,403.0,363.0,383.0,LEO
932,EXPLORER 25 (INJUN 4),US,PAYLOAD,,1964-11-21,AFWTR,1964,113.67,81.34,2266.0,524.0,1395.0,LEO
946,OPS 4439,US,PAYLOAD,D,1964-12-04,AFWTR,1964,89.7,97.0,357.0,158.0,257.5,LEO
947,COSMOS 51,CIS,PAYLOAD,D,1964-12-09,KYMSC,1964,88.05,48.74,178.0,178.0,178.0,LEO
957,SAN MARCO 1,IT,PAYLOAD,D,1964-12-15,WLPIS,1964,87.85,37.75,185.0,151.0,168.0,LEO
959,OPS 6582 (TRANSIT 5E-5),US,PAYLOAD,,1964-12-13,AFWTR,1964,105.7,90.01,1058.0,996.0,1027.0,LEO
961,OPS 3358,US,PAYLOAD,D,1964-12-19,AFWTR,1964,88.17,74.94,210.0,158.0,184.0,LEO
963,EXPLORER 26 (EPE-D),US,PAYLOAD,D,1964-12-21,AFETR,1964,89.08,19.69,268.0,189.0,228.5,LEO
964,OPS 3762,US,PAYLOAD,D,1964-12-21,AFWTR,1964,88.15,70.06,195.0,171.0,183.0,LEO
965,OPS 6582 (TRANSIT 5B-5),US,PAYLOAD,,1964-12-13,AFWTR,1964,106.12,90.07,1076.0,1017.0,1046.5,LEO
968,COSMOS 52,CIS,PAYLOAD,D,1965-01-11,TYMSC,1965,89.41,64.99,288.0,203.0,245.5,LEO
972,OPS 3928,US,PAYLOAD,D,1965-01-15,AFWTR,1965,88.22,74.97,219.0,154.0,186.5,LEO
973,OPS 7040,US,PAYLOAD,D,1965-01-19,AFWTR,1965,87.62,98.65,161.0,152.0,156.5,LEO
978,TIROS 9,US,PAYLOAD,-,1965-01-22,AFETR,1965,118.9,96.4,2558.0,705.0,1631.5,LEO
980,OPS 4703,US,PAYLOAD,D,1965-01-23,AFWTR,1965,88.79,102.55,288.0,141.0,214.5,LEO
983,COSMOS 53,CIS,PAYLOAD,D,1965-01-30,KYMSC,1965,88.14,48.64,214.0,151.0,182.5,LEO
987,OSO 2,US,PAYLOAD,D,1965-02-03,AFETR,1965,87.43,32.82,148.0,146.0,147.0,LEO
1085,PEGASUS 1,US,PAYLOAD,D,1965-02-16,AFETR,1965,87.68,31.72,176.0,143.0,159.5,LEO
1088,APOLLO MODEL 3,US,PAYLOAD,D,1965-02-16,AFETR,1965,87.67,31.72,161.0,157.0,159.0,LEO
1089,COSMOS 54,CIS,PAYLOAD,D,1965-02-21,TYMSC,1965,88.1,55.96,197.0,164.0,180.5,LEO
1090,COSMOS 55,CIS,PAYLOAD,D,1965-02-21,TYMSC,1965,88.94,55.98,261.0,183.0,222.0,LEO
1091,COSMOS 56,CIS,PAYLOAD,D,1965-02-21,TYMSC,1965,88.23,55.96,207.0,167.0,187.0,LEO
1093,COSMOS 57,CIS,PAYLOAD,D,1965-02-22,TYMSC,1965,93.24,64.8,708.0,159.0,433.5,LEO
1096,OPS 4782,US,PAYLOAD,D,1965-02-25,AFWTR,1965,89.37,75.07,307.0,180.0,243.5,LEO
1097,COSMOS 58,CIS,PAYLOAD,D,1965-02-26,TYMSC,1965,87.35,64.96,145.0,142.0,143.5,LEO
1191,COSMOS 59,CIS,PAYLOAD,D,1965-03-07,TYMSC,1965,89.79,64.98,323.0,206.0,264.5,LEO
1208,SECOR 3,US,PAYLOAD,,1965-03-09,AFWTR,1965,103.15,70.08,921.0,895.0,908.0,LEO
1244,GGSE 2,US,PAYLOAD,,1965-03-09,AFWTR,1965,103.14,70.08,921.0,894.0,907.5,LEO
1246,COSMOS 60,CIS,PAYLOAD,D,1965-03-12,TYMSC,1965,88.91,64.72,247.0,194.0,220.5,LEO
1247,OPS 4920,US,PAYLOAD,D,1965-03-12,AFWTR,1965,88.83,107.63,286.0,147.0,216.5,LEO
1250,SECOR 2 (EGRS 2),US,PAYLOAD,D,1965-03-11,AFWTR,1965,88.17,89.91,191.0,177.0,184.0,LEO
1267,COSMOS 61,CIS,PAYLOAD,D,1965-03-15,TYMSC,1965,89.01,55.95,269.0,182.0,225.5,LEO
1268,COSMOS 62,CIS,PAYLOAD,D,1965-03-15,TYMSC,1965,87.9,55.96,185.0,156.0,170.5,LEO
1269,COSMOS 63,CIS,PAYLOAD,D,1965-03-15,TYMSC,1965,88.14,55.93,240.0,125.0,182.5,LEO
1271,OPS 4988 (GREB 6),US,PAYLOAD,,1965-03-09,AFWTR,1965,103.11,70.08,919.0,892.0,905.5,LEO
1272,PORCUPINE 1,US,PAYLOAD,,1965-03-09,AFWTR,1965,103.26,70.08,927.0,899.0,913.0,LEO
1273,OPS 7353,US,PAYLOAD,D,1965-03-18,AFWTR,1965,87.41,98.97,149.0,143.0,146.0,LEO
1274,VOSKHOD 2,CIS,PAYLOAD,D,1965-03-18,TYMSC,1965,90.93,64.79,472.0,168.0,320.0,LEO
1291,SOLRAD 7B,US,PAYLOAD,,1965-03-09,AFWTR,1965,103.23,70.08,925.0,898.0,911.5,LEO
1292,GGSE 3,US,PAYLOAD,,1965-03-09,AFWTR,1965,102.75,70.08,905.0,873.0,889.0,LEO
1293,OSCAR 3 (OSCAR III),US,PAYLOAD,-,1965-03-09,AFWTR,1965,102.26,70.07,876.0,855.0,865.5,LEO
1301,GEMINI 3,US,PAYLOAD,D,1965-03-23,AFETR,1965,88.4,33.0,240.0,160.0,200.0,LEO
1303,OPS 7087,US,PAYLOAD,D,1965-03-11,AFWTR,1965,88.83,89.98,262.0,171.0,216.5,LEO
1305,COSMOS 64,CIS,PAYLOAD,D,1965-03-25,TYMSC,1965,89.06,65.01,251.0,205.0,228.0,LEO
1307,OPS 4803,US,PAYLOAD,D,1965-03-25,AFWTR,1965,88.6,96.03,234.0,176.0,205.0,LEO
1310,SURCAL 2,US,PAYLOAD,D,1965-03-09,AFWTR,1965,89.27,69.98,243.0,233.0,238.0,LEO
1314,OPS 4682 (SNAPSHOT),US,PAYLOAD,,1965-04-03,AFWTR,1965,111.47,90.25,1317.0,1272.0,1294.5,LEO
1315,SECOR 4 (EGRS 4),US,PAYLOAD,,1965-04-03,AFWTR,1965,111.4,90.25,1316.0,1266.0,1291.0,LEO
1320,COSMOS 65,CIS,PAYLOAD,D,1965-04-17,TYMSC,1965,89.72,65.01,318.0,203.0,260.5,LEO
1324,MOLNIYA 1-1,CIS,PAYLOAD,D,1965-04-23,TYMSC,1965,100.88,63.73,1510.0,91.0,800.5,LEO
1327,OPS 4983,US,PAYLOAD,D,1965-04-28,AFWTR,1965,89.0,95.6,259.0,180.0,219.5,LEO
1328,EXPLORER 27,US,PAYLOAD,,1965-04-29,WLPIS,1965,107.55,41.18,1295.0,931.0,1113.0,LEO
1329,OPS 6717,US,PAYLOAD,D,1965-04-28,AFWTR,1965,88.31,95.14,191.0,191.0,191.0,LEO
1330,OPS 5023 (1),US,PAYLOAD,D,1965-04-29,AFWTR,1965,91.0,85.0,461.0,181.0,321.0,LEO
1362,COSMOS 66,CIS,PAYLOAD,D,1965-05-07,TYMSC,1965,89.24,64.99,286.0,188.0,237.0,LEO
1367,OPS 5023 (2),US,PAYLOAD,D,1965-04-29,AFWTR,1965,90.83,84.88,497.0,133.0,315.0,LEO
1374,OPS 8431,US,PAYLOAD,D,1965-05-18,AFWTR,1965,88.18,74.99,197.0,171.0,184.0,LEO
1377,OPS 8386,US,PAYLOAD,D,1965-05-20,AFWTR,1965,87.44,98.05,152.0,143.0,147.5,LEO
1381,PEGASUS 2,US,PAYLOAD,D,1965-05-25,AFETR,1965,88.2,31.75,187.0,183.0,185.0,LEO
1382,COSMOS 67,CIS,PAYLOAD,D,1965-05-25,TYMSC,1965,89.9,51.82,336.0,203.0,269.5,LEO
1385,APOLLO MODEL 4,US,PAYLOAD,D,1965-05-25,AFETR,1965,87.3,31.73,141.0,141.0,141.0,LEO
1386,OPS 5236,US,PAYLOAD,D,1965-05-27,AFWTR,1965,88.7,95.6,267.0,149.0,208.0,LEO
1390,GEMINI 4,US,PAYLOAD,D,1965-06-03,AFETR,1965,88.56,32.55,251.0,156.0,203.5,LEO
1396,OPS 8425,US,PAYLOAD,D,1965-06-09,AFWTR,1965,88.94,75.06,278.0,167.0,222.5,LEO
1404,COSMOS 68,CIS,PAYLOAD,D,1965-06-15,TYMSC,1965,89.71,65.02,319.0,201.0,260.0,LEO
1412,LEAD BALLAST,US,PAYLOAD,D,1965-06-18,AFETR,1965,87.88,32.14,174.0,164.0,169.0,LEO
1420,OPS 8480 (TRANSIT 5B-6),US,PAYLOAD,,1965-06-24,AFWTR,1965,106.52,89.88,1122.0,1009.0,1065.5,LEO
1421,COSMOS 69,CIS,PAYLOAD,D,1965-06-25,TYMSC,1965,89.66,64.89,310.0,206.0,258.0,LEO
1422,OPS 6749,US,PAYLOAD,D,1965-06-25,AFWTR,1965,88.26,107.62,192.0,185.0,188.5,LEO
1424,OPS 5501,US,PAYLOAD,D,1965-06-25,AFWTR,1965,88.81,107.64,283.0,149.0,216.0,LEO
1430,TIROS 10,US,PAYLOAD,-,1965-07-02,AFETR,1965,99.9,98.48,794.0,713.0,753.5,LEO
1431,COSMOS 70,CIS,PAYLOAD,D,1965-07-02,KYMSC,1965,88.45,48.69,238.0,158.0,198.0,LEO
1441,COSMOS 71,CIS,PAYLOAD,D,1965-07-16,TYMSC,1965,88.25,56.0,192.0,184.0,188.0,LEO
1442,COSMOS 72,CIS,PAYLOAD,D,1965-07-16,TYMSC,1965,87.9,55.97,176.0,165.0,170.5,LEO
1443,COSMOS 73,CIS,PAYLOAD,D,1965-07-16,TYMSC,1965,88.05,56.05,180.0,176.0,178.0,LEO
1444,COSMOS 74,CIS,PAYLOAD,D,1965-07-16,TYMSC,1965,88.1,56.0,181.0,180.0,180.5,LEO
1445,COSMOS 75,CIS,PAYLOAD,D,1965-07-16,TYMSC,1965,87.52,55.99,156.0,147.0,151.5,LEO
1447,OPS 8411,US,PAYLOAD,D,1965-07-17,AFWTR,1965,87.9,70.15,171.0,171.0,171.0,LEO
1457,OPS 5543,US,PAYLOAD,D,1965-07-19,AFWTR,1965,91.0,85.1,461.0,189.0,325.0,LEO
1464,COSMOS 76,CIS,PAYLOAD,D,1965-07-23,KYMSC,1965,89.85,48.77,312.0,222.0,267.0,LEO
1466,PROTON 1,CIS,PAYLOAD,D,1965-07-16,TYMSC,1965,89.34,63.43,323.0,161.0,242.0,LEO
1467,PEGASUS 3,US,PAYLOAD,D,1965-07-30,AFETR,1965,88.07,28.9,179.0,179.0,179.0,LEO
1468,APOLLO MODEL 5,US,PAYLOAD,D,1965-07-30,AFETR,1965,88.2,28.86,186.0,184.0,185.0,LEO
1469,COSMOS 77,CIS,PAYLOAD,D,1965-08-03,TYMSC,1965,89.29,51.8,280.0,199.0,239.5,LEO
1471,OPS 5698,US,PAYLOAD,D,1965-08-03,AFWTR,1965,90.8,107.4,352.0,278.0,315.0,LEO
1472,OPS 6761,US,PAYLOAD,D,1965-08-03,AFWTR,1965,87.96,107.33,174.0,174.0,174.0,LEO
1505,COSMOS 78,CIS,PAYLOAD,D,1965-08-14,TYMSC,1965,89.55,68.97,304.0,200.0,252.0,LEO
1506,SECOR 5 (EGRS 5),US,PAYLOAD,,1965-08-10,WLPIS,1965,122.17,69.23,2419.0,1136.0,1777.5,LEO
1510,DODECAPOLE 2,US,PAYLOAD,,1965-08-13,AFWTR,1965,102.2,90.06,888.0,837.0,862.5,LEO
1512,TEMPSAT 1,US,PAYLOAD,+,1965-08-13,AFWTR,1965,107.98,89.99,1184.0,1082.0,1133.0,LEO
1513,OPS 7208,US,PAYLOAD,D,1965-08-17,AFWTR,1965,88.33,70.02,222.0,162.0,192.0,LEO
1514,OPS 8464 (TRANSIT 5B-7),US,PAYLOAD,,1965-08-13,AFWTR,1965,107.84,89.98,1180.0,1074.0,1127.0,LEO
1515,NAVSPASUR ROD 1,US,PAYLOAD,,1965-08-13,AFWTR,1965,106.61,90.01,1114.0,1025.0,1069.5,LEO
1516,GEMINI 5,US,PAYLOAD,D,1965-08-21,AFETR,1965,89.46,32.61,296.0,199.0,247.5,LEO
1518,RADAR EVALUATION POD,US,PAYLOAD,D,1965-08-21,AFETR,1965,89.4,32.6,314.0,167.0,240.5,LEO
1520,CALSPHERE 4A,US,PAYLOAD,+,1965-08-13,AFWTR,1965,107.77,89.91,1177.0,1070.0,1123.5,LEO
1523,COSMOS 79,CIS,PAYLOAD,D,1965-08-25,TYMSC,1965,89.9,64.9,338.0,206.0,272.0,LEO
1570,COSMOS 80,CIS,PAYLOAD,,1965-09-03,TYMSC,1965,114.94,56.05,1531.0,1374.0,1452.5,LEO
1571,COSMOS 81,CIS,PAYLOAD,,1965-09-03,TYMSC,1965,115.3,56.06,1540.0,1399.0,1469.5,LEO
1572,COSMOS 82,CIS,PAYLOAD,,1965-09-03,TYMSC,1965,115.65,56.06,1542.0,1428.0,1485.0,LEO
1573,COSMOS 83,CIS,PAYLOAD,,1965-09-03,TYMSC,1965,116.03,56.05,1557.0,1448.0,1502.5,LEO
1574,COSMOS 84,CIS,PAYLOAD,,1965-09-03,TYMSC,1965,116.41,56.06,1568.0,1470.0,1519.0,LEO
1577,PORCUPINE 2,US,PAYLOAD,,1965-08-13,AFWTR,1965,107.77,90.02,1177.0,1070.0,1123.5,LEO
1578,COSMOS 85,CIS,PAYLOAD,D,1965-09-09,TYMSC,1965,89.5,64.9,291.0,202.0,246.5,LEO
1580,OPS 8068,US,PAYLOAD,,1965-09-10,AFWTR,1965,100.74,98.39,959.0,628.0,793.5,LEO
1584,COSMOS 86,CIS,PAYLOAD,,1965-09-18,TYMSC,1965,115.02,56.06,1622.0,1291.0,1456.5,LEO
1585,COSMOS 87,CIS,PAYLOAD,,1965-09-18,TYMSC,1965,115.43,56.06,1636.0,1314.0,1475.0,LEO
1586,COSMOS 88,CIS,PAYLOAD,,1965-09-18,TYMSC,1965,115.82,56.06,1640.0,1345.0,1492.5,LEO
1587,COSMOS 89,CIS,PAYLOAD,,1965-09-18,TYMSC,1965,116.22,56.06,1642.0,1380.0,1511.0,LEO
1588,COSMOS 90,CIS,PAYLOAD,,1965-09-18,TYMSC,1965,116.64,56.05,1654.0,1405.0,1529.5,LEO
1602,OPS 7221,US,PAYLOAD,D,1965-09-22,AFWTR,1965,88.69,80.05,255.0,165.0,210.0,LEO
1603,COSMOS 91,CIS,PAYLOAD,D,1965-09-23,TYMSC,1965,89.8,65.0,324.0,203.0,263.5,LEO
1609,OPS 6004,US,PAYLOAD,D,1965-09-30,AFWTR,1965,90.49,95.6,361.0,237.0,299.0,LEO
1613,OV1-2,US,PAYLOAD,,1965-10-05,AFWTR,1965,110.89,144.23,2139.0,396.0,1267.5,LEO
1615,OPS 5325,US,PAYLOAD,D,1965-10-05,AFWTR,1965,89.06,75.05,265.0,192.0,228.5,LEO
1620,OGO 2 (POGO),US,PAYLOAD,D,1965-10-14,AFWTR,1965,87.64,87.25,170.0,145.0,157.5,LEO
1626,COSMOS 92,CIS,PAYLOAD,D,1965-10-16,TYMSC,1965,89.9,64.9,331.0,204.0,267.5,LEO
1629,COSMOS 93,CIS,PAYLOAD,D,1965-10-19,KYMSC,1965,88.16,48.34,209.0,158.0,183.5,LEO
1636,COSMOS 94,CIS,PAYLOAD,D,1965-10-28,TYMSC,1965,89.17,65.01,265.0,202.0,233.5,LEO
1637,OPS 2155,US,PAYLOAD,D,1965-10-28,AFWTR,1965,90.5,74.9,431.0,173.0,302.0,LEO
1641,OV2-1 & LCS 2,US,PAYLOAD,-,1965-10-15,AFETR,1965,98.99,32.3,724.0,698.0,711.0,LEO
1701,PROTON 2,CIS,PAYLOAD,D,1965-11-02,TYMSC,1965,88.07,63.42,214.0,144.0,179.0,LEO
1706,COSMOS 95,CIS,PAYLOAD,D,1965-11-04,KYMSC,1965,88.02,48.44,205.0,148.0,176.5,LEO
1726,EXPLORER 29 (GEOS 1),US,PAYLOAD,,1965-11-06,AFETR,1965,120.29,59.38,2274.0,1114.0,1694.0,LEO
1727,OPS 8293,US,PAYLOAD,D,1965-11-08,AFWTR,1965,90.84,93.9,352.0,280.0,316.0,LEO
1728,OPS 6232,US,PAYLOAD,D,1965-11-08,AFWTR,1965,88.9,93.9,284.0,155.0,219.5,LEO
1738,EXPLORER 30,US,PAYLOAD,,1965-11-19,WLPIS,1965,99.88,59.71,848.0,658.0,753.0,LEO
1742,COSMOS 96,CIS,PAYLOAD,D,1965-11-23,TYMSC,1965,88.02,51.89,184.0,169.0,176.5,LEO
1777,COSMOS 97,CIS,PAYLOAD,D,1965-11-26,KYMSC,1965,89.07,48.34,280.0,177.0,228.5,LEO
1778,A-1 (ASTERIX),FR,PAYLOAD,,1965-11-26,HGSTR,1965,106.71,34.26,1626.0,522.0,1074.0,LEO
1780,COSMOS 98,CIS,PAYLOAD,D,1965-11-27,TYMSC,1965,92.1,65.0,747.0,205.0,476.0,LEO
1804,ALOUETTE 2,CA,PAYLOAD,,1965-11-29,AFWTR,1965,117.26,79.8,2615.0,501.0,1558.0,LEO
1806,EXPLORER 31 (ISIS-X),US,PAYLOAD,,1965-11-29,AFWTR,1965,119.2,79.78,2787.0,503.0,1645.0,LEO
1812,GEMINI 7,US,PAYLOAD,D,1965-12-04,AFETR,1965,90.44,28.91,300.0,292.0,296.0,LEO
1814,FR 1,FR,PAYLOAD,,1965-12-06,AFWTR,1965,97.89,75.86,661.0,654.0,657.5,LEO
1816,OPS 7249,US,PAYLOAD,D,1965-12-09,AFWTR,1965,90.8,80.1,439.0,186.0,312.5,LEO
1817,COSMOS 99,CIS,PAYLOAD,D,1965-12-10,TYMSC,1965,89.9,65.0,314.0,211.0,262.5,LEO
1839,GEMINI 6,US,PAYLOAD,D,1965-12-15,AFETR,1965,89.6,28.8,269.0,260.0,264.5,LEO
1843,COSMOS 100,CIS,PAYLOAD,D,1965-12-17,TYMSC,1965,86.99,64.9,131.0,120.0,125.5,LEO
1846,COSMOS 101,CIS,PAYLOAD,D,1965-12-21,KYMSC,1965,87.99,48.76,185.0,164.0,174.5,LEO
1864,OPS 1509 (TRANSIT 10),US,PAYLOAD,,1965-12-22,AFWTR,1965,104.43,89.06,1047.0,888.0,967.5,LEO
1866,OPS 4639,US,PAYLOAD,D,1965-12-24,AFWTR,1965,88.98,79.99,284.0,164.0,224.0,LEO
1867,COSMOS 102,CIS,PAYLOAD,D,1965-12-27,TYMSC,1965,89.2,64.9,267.0,205.0,236.0,LEO
