Mission name,Organisation,Nation,Type (U/mass),Launch date,Status,Mission description,Photo
Mission name,Organisation,Nation,Type (U/mass),Launch date,Status,Mission description,Photo
DANU 6 (AISTECHSAT),Aistech,Spain,2U,x_cancelled,cancelled,Commercial constellation for ADS-B and IoT/M2M.,
DANU 7 (AISTECHSAT),Aistech,Spain,2U,x_cancelled,cancelled,Commercial constellation for ADS-B and IoT/M2M.,
DANU 8 (AISTECHSAT),Aistech,Spain,2U,x_cancelled,cancelled,Commercial constellation for ADS-B and IoT/M2M.,
DANU 9 (AISTECHSAT),Aistech,Spain,2U,x_cancelled,cancelled,Commercial constellation for ADS-B and IoT/M2M.,
DANU 10 (AISTECHSAT),Aistech,Spain,2U,x_cancelled,cancelled,Commercial constellation for ADS-B and IoT/M2M.,
DARS (Deployable Alaska Research Sail),University of Alaska,US,3U,x_cancelled,cancelled,Demonstrate successful deployment of a large scale solar sail zero gravity.,
DELFFI-1 (DelFFi Phi),Delft University of Technology,Netherlands,3U,x_cancelled,cancelled,Part of QB50 to study lower termosphere.,
DELFFI-2 (DelFFi Delta),Delft University of Technology,Netherlands,3U,x_cancelled,cancelled,Part of QB50 to study lower termosphere.,
Delta-Dsat,Cranfield University,UK,2U,x_cancelled,cancelled,Part of QB50 to study lower termosphere.,
DETECTOR (DE-BRIS TEChnology demonstraTOR),German Network of Young Scientists – juFORUM,Germany,6U,x_cancelled,cancelled,Remote sensing and state modeling of the (passive) client object.,
Diamond 6U 1,Sky and Space,UK,6U,x_cancelled,cancelled,"Constellation for voice, M2M and IoT communicaftion services.",
Diamond 6U 2,Sky and Space,UK,6U,x_cancelled,cancelled,"Constellation for voice, M2M and IoT communicaftion services.",
Diamond 6U 3,Sky and Space,UK,6U,x_cancelled,cancelled,"Constellation for voice, M2M and IoT communicaftion services.",
Diamond 6U 4,Sky and Space,UK,6U,x_cancelled,cancelled,"Constellation for voice, M2M and IoT communicaftion services.",
Diamond 6U 5,Sky and Space,UK,6U,x_cancelled,cancelled,"Constellation for voice, M2M and IoT communicaftion services.",
Diamond 6U 6,Sky and Space,UK,6U,x_cancelled,cancelled,"Constellation for voice, M2M and IoT communicaftion services.",
Diamond 6U 7,Sky and Space,UK,6U,x_cancelled,cancelled,"Constellation for voice, M2M and IoT communicaftion services.",
Diamond 6U 8,Sky and Space,UK,6U,x_cancelled,cancelled,"Constellation for voice, M2M and IoT communicaftion services.",
DIME (Double-probe Instrumentation for Measuring Electric-fields),"Orion Space Solutions (ASTRA, Atmosphericc & Space Technology Research Associates)",US,1.5U,x_cancelled,cancelled,Monitoring electric fields in LEO for space weather monitoring.,
DISCO One,Vienna University of Technology,Austria,1U,x_cancelled,cancelled,Reflective free-space optical communication demonstration for CubeSats.,
DISCOSAT 1 (DISCOvery Museum Satellite),The Discovery Museum and Planetarium,US,2U,x_cancelled,cancelled,Educational training for children.,
Discovery (Discovery 1a),Quub,US,PocketQube 1p,x_cancelled,cancelled,Optical camera payload.,
Discovery (QBUS 3),Stanford University,US,2U,x_cancelled,cancelled,Part of QB50 to study lower termosphere.,
DneprCubeSat,Youth Aerospace Education National Center,Ukraine,2U,x_cancelled,cancelled,,
DODONA-2?,University of Southern California,US,1.5U,x_cancelled,"cancelled, ?",Software-defined satellite to dynamically change their missions on orbit.,
DODONA-3?,University of Southern California,US,1.5U,x_cancelled,"cancelled, ?",Software-defined satellite to dynamically change their missions on orbit.,
DODONA-4?,University of Southern California,US,1.5U,x_cancelled,"cancelled, ?",Software-defined satellite to dynamically change their missions on orbit.,
Doppler Wind Temperature Sounder,?,US,6U,x_cancelled,cancelled,Doppler Wind Temperature Sounder: A Constellation of Small Weather Satellites for Upper Atmospheric Dynamics.,
DOSS (Differential Optical Shadow Sensor CubeSat),University of Florida,US,3U,x_cancelled,cancelled,Drag-free and attitude control design and simulation.,
DOTS-X (NanoTug),Deep Space Industries,US,3U,x_cancelled,cancelled,Technology demonstration. Nanotug to actively capture satellites and move them.,
DRACO A (Detection of RAdiation in Cislunar space Orbit),ISAE-Supaero University of Toulouse,France,6U,x_cancelled,cancelled,Deployed in the cislunar space to study its radiation environment and proving the ability of nanosatellites to operate in this environment.,
DRACO B (Detection of RAdiation in Cislunar space Orbit),ISAE-Supaero University of Toulouse,France,6U,x_cancelled,cancelled,Deployed in the cislunar space to study its radiation environment and proving the ability of nanosatellites to operate in this environment.,
Drag-Free CubeSat,Stanford University,US,3U,x_cancelled,cancelled,Demonstrate inexpensive drag-free technology ( Gravitational Reference Sensor) in a nanosatellite mission.,
Dream Sat 01,Osaka Institute of Technology,Japan,1U,x_cancelled,cancelled,Amateur radio communications and CubeSat platform demonstration.,
DSM-BRAC (M-BARC 1),University of Michigan,US,2U,x_cancelled,cancelled,Demonstrate CubeSat platform technologies.,
DUSTIE (DUst Sounder and Temperature Imager Experiment),Virginia Tech,US,3U,x_cancelled,cancelled,Determine the global distribution of cosmic smoke in the atmosphere.,
Dynacube,Denel Dynamics,South Africa,1U,x_cancelled,cancelled,Radiation sensors to study a phenomenon known as the South Atlantic Anomaly.,
DynaSat,BHDynamics,Spain,PocketQube 1p,x_cancelled,cancelled,First PocketQube by BHDynamics.,
e2E 1 (IOD),e2E,UK,3U,x_cancelled,cancelled,In-Orbit Demonstration (IOD) mission to space-qualify e2E’s NEATaccess radio communications module.,
e2E 2 (IOV),e2E,UK,3U,x_cancelled,cancelled,In-Orbit Validation (IOV) mission which will demonstrate its Niche Managed Communications Services (NMCS).,
EAGLET-NG,OHB Italia,Italy,3U,x_cancelled,cancelled,Precursor to 20 satellite constellation planned for 2018. Upgraded version.,
EARS-PocketQube,University of Surrey,UK,PocketQube 1p,x_cancelled,cancelled,,
EarthTV-3,Sen,UK,16U,x_cancelled,"cancelled, ?",Constellation to stream real-time and timely videos from space.,
EarthTV-4,Sen,UK,16U,x_cancelled,"cancelled, ?",Constellation to stream real-time and timely videos from space.,
EarthTV-5,Sen,UK,16U,x_cancelled,"cancelled, ?",Constellation to stream real-time and timely videos from space.,
ECE3SAT,ECE Paris,France,1U,x_cancelled,cancelled,Verify a physical theory permitting a fast deorbiting.,
ECOSAT-III,University of Victoria,Canada,3U,x_cancelled,cancelled,Educational training with multiple payloads and amateur radio communication plus de-orbiting system.,
Efir,SAT-1 Initiative,Bulgaria,1U,x_cancelled,cancelled,Technology demonstration and Earth observation.,
ELEOsat (Extremely Low Earth Orbit Satellite),Taylor University,US,2U,x_cancelled,cancelled,Test novel and innovative mechanical boom system to deploy sensors away from the spacecraft after launch.,
EON-MW,MIT (Massachusetts Institute of Technology),US,12U,x_cancelled,cancelled,Replicate ATMS satellite and measure atmospheric temperature and moisture.,
ERPSat01 (ERPSat-1),Sfax School of Engineering,Tunisia,1U,x_cancelled,cancelled,Educational training for students plus camera to capture images to detect forest fires.,
ESCAPE (Earth Science CubeSat for Advanced Payload Experiments),NASA Goddard Space Flight Center,US,3U,x_cancelled,cancelled,Demonstrate new Fabry-Perot sensor technology with real-time on-board processing.,
ET-SAT,Addis Ababa Institute of Technology (AAiT),Ethiopia,2U,x_cancelled,cancelled,Was pre-selected by the QB50 project team.,
eve-1,OroraTech,Germany,3U,x_cancelled,cancelled,First prototype for wildfire detection constellation.,
F-2,FPT University,Vietnam,2U,x_cancelled,cancelled,,
FACE 1 (Formation Autonomous CubeSats Experiment),ESA (European Space Agency),France,3U,x_cancelled,cancelled,Formation flying.,
FACE 2 (Formation Autonomous CubeSats Experiment),ESA (European Space Agency),France,3U,x_cancelled,cancelled,Formation flying.,
FALCON A (Formation Attitude Laser Communication Orbital Navigator),University at Buffalo (UB),US,6U,x_cancelled,cancelled,Provide relative attitude and orbit information between spacecraft using beam pointing and synchronization to maintain the link between laser communication devices.,
FALCON B (Formation Attitude Laser Communication Orbital Navigator),University at Buffalo (UB),US,6U,x_cancelled,cancelled,Provide relative attitude and orbit information between spacecraft using beam pointing and synchronization to maintain the link between laser communication devices.,
Faraday-1c,In-Space Missions,UK,6U,x_cancelled,cancelled,Hosted payload opportunities for early service and technology demonstration.,
Faraday-1d,In-Space Missions,UK,6U,x_cancelled,cancelled,Hosted payload opportunities for early service and technology demonstration.,
FEFU (Far Eastern Federal University),Far Eastern Federal University,Russia,3U,x_cancelled,cancelled,Solar sail for deorbiting and materials science experiment.,
FemtoXat,University of Vigo,Spain,1U,x_cancelled,cancelled,3D printed satellite. Repeater nertowrk for Humsat.,
FIRST-S (Fibered Imager foR a Single Telescope),Observatoire de Paris,France,3U,x_cancelled,cancelled,Study the visible emission of exozodiacal light in the habitable zone around the closest star,
FossaSat-2,Fossa Systems,Spain,PocketQube 2p,x_cancelled,cancelled,First of a PocketQube constellation to provide LoRa-based IoT communications.,
FossaSat-2F,Fossa Systems,Spain,PocketQube 1p,x_cancelled,cancelled,First of a PocketQube constellation to provide LoRa-based IoT communications.,
Fukui Prefectural Satellite,Fukui Satellite Technology & Research Association (FSTRA),Japan,3U,x_cancelled,cancelled,The satellites will be used in Rwanda in East Africa and will be used to collect data such as disaster monitoring and soil moisture levels.,
Funsat (Flosat),University of Central Florida,US,1U,x_cancelled,cancelled,Thermal experiments and weather instrument to detect nitrogen oxides.,
GALAMSAT2 (GALAMSAT-2),All Nations University,Ghana,3U,x_cancelled,cancelled,Monitor illegal mining activities with high resolution camera.,
GamaSat,University of Porto,Portugal,3U,x_cancelled,cancelled,Part of QB50 to study lower termosphere.,
GE1: Golden Eagle 1 (GoldenEagle-1),Marquette University,US,1U,x_cancelled,cancelled,Educational training and take images in visible spectrum and infrared spectrum.,
GEMS-2 (Global Environmental Monitoring System),Orbital Micro Systems,UK,6U,x_cancelled,cancelled,Commercial constellation to provide weather data.,
GEMS-3 ( Global Environmental Monitoring System),Orbital Micro Systems,UK,3U,x_cancelled,cancelled,Commercial constellation to provide weather data.,
GEMS-4 ( Global Environmental Monitoring System),Orbital Micro Systems,UK,3U,x_cancelled,cancelled,Commercial constellation to provide weather data.,
GEMS-5 ( Global Environmental Monitoring System),Orbital Micro Systems,UK,3U,x_cancelled,cancelled,Commercial constellation to provide weather data.,
GEMS-6 ( Global Environmental Monitoring System),Orbital Micro Systems,UK,6U,x_cancelled,cancelled,Commercial constellation to provide weather data.,
GENA-GOS-2 (GROOVE-EVO 1),German Orbital Systems,Germany,3U,x_cancelled,cancelled,Shared In-Orbit-Demonstration missions.,
GEOSAT,Infinity Space,UK,3U,x_cancelled,cancelled,"GeoSat AgriSense CubeSat will provide farmers with analytical data and insights, transforming the way they approach crop cultivation, resource management, and sustainability.",
"GIOT 1? (Global IoT, M6P)",NanoAvionics,Lithuania,6U,x_cancelled,cancelled,Demonstrator for a constellation-as-a-service IoT constellation.,
"GIOT 2? (Global IoT, M6P)",NanoAvionics,Lithuania,6U,x_cancelled,cancelled,Demonstrator for a constellation-as-a-service IoT constellation.,
"GIOT 3? (Global IoT, M6P)",NanoAvionics,Lithuania,6U,x_cancelled,cancelled,Demonstrator for a constellation-as-a-service IoT constellation.,
GNSSaS A (Global Navigation Satellite augmentation System),The National Space Science and Technology Center (NSSTC),United Arab Emirates,3U,x_cancelled,cancelled,GNSS RF signaling technology demonstrator satellite.,
GNSSaS B (Global Navigation Satellite augmentation System),The National Space Science and Technology Center (NSSTC),United Arab Emirates,3U,x_cancelled,cancelled,GNSS RF signaling technology demonstrator satellite.,
GOLDCREST (GlObal Land Dampness Characterization using Reflectometry by STudents),University of Luxembourg,Luxembourg,1U,x_cancelled,cancelled,Remote sensing mission using GNSS-R for measurement of the soil moisture across the globe.,
GOSTE 1,University of Hawai’i at Mānoa,US,3U,x_cancelled,cancelled,Develop GNSS radio occulation system that will contribute to our understanding of tropical cyclogenesis.,
GranaSat,University of Granada,Spain,2U,x_cancelled,cancelled,,
GRE-1,Université Joseph Fourier de Grenoble,France,2U,x_cancelled,cancelled,Measuring the magnetic field using a magnetometer based on a very low power consumption technology.,
GROUP-C (GPS Radio Occultation and Ultraviolet Photometer on a Cubesat),US Naval Research Laboratory,US,3U,x_cancelled,cancelled,GPS Radio Occultation and Ultraviolet Photometer on a Cubesat.,
GSat,University of Florida,US,1U,x_cancelled,cancelled,Demonstrate inflatable device for deorbiting.,
GSat (Genso Test Satellite),University of Applied Sciences Vienna,Austria,2U,x_cancelled,cancelled,Genso network test .,
GT-2,Georgia Institute of Technology (Georgia Tech),US,1U,x_cancelled,cancelled,Educational proof of concept and satellite bus demonstrator.,
GW-Sat (GWSat),George Washington University,US,3U,x_cancelled,cancelled,"Test micro-cathode arc thruster (μCAT) that uses a solid metallic propellant, such as titanium.",
