NORAD_CAT_ID,OBJECT_NAME,OWNER,OBJECT_TYPE,OPS_STATUS_CODE,LAUNCH_DATE,LAUNCH_YEAR,AGE_YEARS,ALTITUDE_MEAN_KM,INCLINATION,APOGEE,PERIGEE,PERIOD,ORBIT_CLASS,LAUNCH_MASS_KG,MASS_SOURCE,EXPECTED_LIFETIME_YEARS,CONTRACTOR_TIER,OPERATOR_TIER,PURPOSE,DATA_COMPLETENESS_SCORE,MASS_ESTIMATED,TIER_INFERRED,PURPOSE_INFERRED,LIFETIME_ESTIMATED
424,ALOUETTE 1 (S-27),CA,PAYLOAD,,1962-09-29,1962,63.04175222450377,1001.5,80.47,1018.0,985.0,105.15,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
427,FTV 1154,US,PAYLOAD,D,1962-09-29,1962,63.04175222450377,228.5,65.4,260.0,197.0,89.07,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
433,MERCURY ATLAS 8,US,PAYLOAD,D,1962-10-03,1962,63.030800821355236,221.0,32.55,286.0,156.0,88.92,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
436,FTV 1134,US,PAYLOAD,D,1962-10-09,1962,63.01437371663244,191.0,81.96,191.0,191.0,88.31,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
437,COSMOS 10,CIS,PAYLOAD,D,1962-10-17,1962,62.992470910335385,283.0,65.0,369.0,197.0,90.17,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
441,COSMOS 11,CIS,PAYLOAD,D,1962-10-20,1962,62.98425735797399,162.0,48.93,166.0,158.0,87.73,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
443,SPUTNIK 22,CIS,PAYLOAD,D,1962-10-24,1962,62.97330595482546,231.5,65.11,261.0,202.0,89.13,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
444,STARAD (FTV 1401),US,PAYLOAD,D,1962-10-26,1962,62.9678302532512,277.5,71.21,398.0,157.0,90.06,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
445,EXPLORER 15 (SERB 53B),US,PAYLOAD,D,1962-10-27,1962,62.965092402464066,476.0,18.02,800.0,152.0,94.12,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
446,ANNA 1B,US,PAYLOAD,,1962-10-31,1962,62.954140999315534,1126.5,50.14,1179.0,1074.0,107.84,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
451,SPUTNIK 24,CIS,PAYLOAD,D,1962-11-04,1962,62.94318959616701,171.0,64.85,171.0,171.0,87.9,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
453,FTV 1136,US,PAYLOAD,D,1962-11-05,1962,62.940451745379875,221.0,74.97,260.0,182.0,88.92,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
455,FTV 2405,US,PAYLOAD,D,1962-11-11,1962,62.92402464065709,210.0,96.0,292.0,128.0,88.7,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
481,FTV 1135,US,PAYLOAD,D,1962-11-24,1962,62.888432580424364,193.0,65.13,193.0,193.0,88.34,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
490,FTV 1155,US,PAYLOAD,D,1962-12-04,1962,62.861054072553046,193.0,65.19,262.0,124.0,88.36,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
502,BLACK SPHERE,US,PAYLOAD,D,1962-12-13,1962,62.836413415468854,220.5,70.23,270.0,171.0,88.9,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
504,INJUN 3,US,PAYLOAD,D,1962-12-13,1962,62.836413415468854,173.0,70.21,185.0,161.0,87.95,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
505,FTV 1156,US,PAYLOAD,D,1962-12-14,1962,62.83367556468173,225.5,70.95,274.0,177.0,89.01,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
506,EXPLORER 16,US,PAYLOAD,,1962-12-16,1962,62.82819986310746,944.0,52.0,1146.0,742.0,103.92,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
507,SURCAL 1,US,PAYLOAD,D,1962-12-13,1962,62.836413415468854,334.0,70.24,475.0,193.0,91.21,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
508,SURCAL 1A,US,PAYLOAD,D,1962-12-13,1962,62.836413415468854,208.5,70.24,253.0,164.0,88.67,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
509,TRANSIT 5A,US,PAYLOAD,D,1962-12-19,1962,62.81998631074607,200.0,90.55,203.0,197.0,88.5,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
513,CALSPHERE 1A,US,PAYLOAD,D,1962-12-13,1962,62.836413415468854,187.5,70.16,216.0,159.0,88.25,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
517,COSMOS 12,CIS,PAYLOAD,D,1962-12-22,1962,62.81177275838467,294.0,64.92,388.0,200.0,90.39,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
525,FTV 1157,US,PAYLOAD,D,1963-01-07,1963,62.76796714579056,210.0,82.19,256.0,164.0,88.7,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
527,FTV 2313,US,PAYLOAD,D,1963-01-16,1963,62.743326488706366,185.0,81.88,185.0,185.0,88.19,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
533,FTV 0240,US,PAYLOAD,D,1963-02-19,1963,62.65023956194388,165.5,100.41,173.0,158.0,87.8,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
554,COSMOS 13,CIS,PAYLOAD,D,1963-03-21,1963,62.56810403832991,257.5,64.91,320.0,195.0,89.66,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
562,FTV 1660,US,PAYLOAD,D,1963-04-01,1963,62.53798767967146,212.0,75.4,231.0,193.0,88.73,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
564,EXPLORER 17 (S-6),US,PAYLOAD,D,1963-04-03,1963,62.53251197809719,168.5,57.64,186.0,151.0,87.86,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
567,COSMOS 14,CIS,PAYLOAD,D,1963-04-13,1963,62.50513347022587,190.0,48.89,190.0,190.0,88.3,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
569,COSMOS 15,CIS,PAYLOAD,D,1963-04-22,1963,62.48049281314169,256.5,64.93,348.0,165.0,89.64,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
571,COSMOS 16,CIS,PAYLOAD,D,1963-04-28,1963,62.46406570841889,285.5,64.98,380.0,191.0,90.22,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
576,MERCURY ATLAS 9,US,PAYLOAD,D,1963-05-15,1963,62.417522245037645,214.5,32.54,266.0,163.0,88.79,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
578,FTV 1110,US,PAYLOAD,D,1963-05-18,1963,62.40930869267625,254.0,74.54,381.0,127.0,89.58,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
579,ERS 5,US,PAYLOAD,D,1963-05-09,1963,62.43394934976044,241.0,84.23,266.0,216.0,89.33,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
580,COSMOS 17,CIS,PAYLOAD,D,1963-05-22,1963,62.39835728952772,195.0,48.94,213.0,177.0,88.39,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
586,COSMOS 18,CIS,PAYLOAD,D,1963-05-24,1963,62.392881587953454,241.5,64.91,279.0,204.0,89.33,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
590,THOR AGENA D,US,PAYLOAD,D,1963-06-12,1963,62.340862422997944,198.5,81.82,226.0,171.0,88.46,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
591,VOSTOK 5,CIS,PAYLOAD,D,1963-06-14,1963,62.33538672142368,161.5,64.92,164.0,159.0,87.72,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
595,VOSTOK 6,CIS,PAYLOAD,D,1963-06-16,1963,62.32991101984942,177.5,64.92,192.0,163.0,88.04,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
597,SURCAL 1B,US,PAYLOAD,D,1963-06-15,1963,62.332648870636554,290.0,69.82,420.0,160.0,90.32,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
598,FTV 1292,US,PAYLOAD,D,1963-06-15,1963,62.332648870636554,207.5,69.88,262.0,153.0,88.64,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
599,SOLRAD 6,US,PAYLOAD,D,1963-06-15,1963,62.332648870636554,211.5,69.86,275.0,148.0,88.73,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
600,RADOSE 112,US,PAYLOAD,D,1963-06-15,1963,62.332648870636554,237.0,69.89,324.0,150.0,89.23,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
601,LOFTI 2A,US,PAYLOAD,D,1963-06-15,1963,62.332648870636554,199.0,69.86,245.0,153.0,88.47,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
604,TIROS 7,US,PAYLOAD,D,1963-06-19,1963,62.32169746748802,191.0,58.17,194.0,188.0,88.32,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
609,THOR AGENA D,US,PAYLOAD,D,1963-06-27,1963,62.299794661190965,184.5,81.59,204.0,165.0,88.18,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
613,THOR AGENA B,US,PAYLOAD,D,1963-06-29,1963,62.2943189596167,173.0,82.28,173.0,173.0,87.95,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
614,HITCH HIKER 1,US,PAYLOAD,D,1963-06-27,1963,62.299794661190965,203.0,81.92,235.0,171.0,88.56,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
618,ATLAS AGENA D,US,PAYLOAD,D,1963-07-12,1963,62.25872689938399,164.0,95.37,164.0,164.0,87.76,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
621,THOR AGENA D,US,PAYLOAD,D,1963-07-19,1963,62.23956194387406,177.0,82.86,180.0,174.0,88.04,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
624,DASH 2,US,PAYLOAD,D,1963-07-19,1963,62.23956194387406,399.0,84.31,529.0,269.0,92.54,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
626,THOR AGENA D,US,PAYLOAD,D,1963-07-31,1963,62.20670773442848,303.5,74.9,455.0,152.0,90.6,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
632,COSMOS 19,CIS,PAYLOAD,D,1963-08-06,1963,62.19028062970568,209.5,49.0,217.0,202.0,88.69,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
636,THOR AGENA D,US,PAYLOAD,D,1963-08-25,1963,62.13826146475017,240.5,75.0,320.0,161.0,89.4,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
637,THOR AGENA D,US,PAYLOAD,D,1963-08-29,1963,62.12731006160164,199.5,81.88,200.0,199.0,88.48,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
638,0.1 SQ METER TARGET,US,PAYLOAD,D,1963-08-29,1963,62.12731006160164,219.5,81.85,226.0,213.0,88.89,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
641,ATLAS AGENA D,US,PAYLOAD,D,1963-09-06,1963,62.105407255304584,226.0,94.37,278.0,174.0,89.02,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
670,TRANSIT 5B-1,US,PAYLOAD,,1963-09-28,1963,62.04517453798768,1092.0,89.98,1124.0,1060.0,107.09,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
671,RADIATION SAT (5E-1),US,PAYLOAD,,1963-09-28,1963,62.04517453798768,1090.0,89.98,1120.0,1060.0,107.05,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
673,COSMOS 20,CIS,PAYLOAD,D,1963-10-18,1963,61.99041752224504,249.5,64.89,297.0,202.0,89.5,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
677,ATLAS AGENA D,US,PAYLOAD,D,1963-10-25,1963,61.97125256673511,206.0,99.08,292.0,120.0,88.61,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
681,THOR AGENA D,US,PAYLOAD,D,1963-10-29,1963,61.960301163586585,193.5,89.87,196.0,191.0,88.37,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
682,HITCH HIKER 2,US,PAYLOAD,D,1963-10-29,1963,61.960301163586585,171.0,89.94,178.0,164.0,87.91,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
683,POLYOT 1,CIS,PAYLOAD,D,1963-11-01,1963,61.95208761122519,193.0,58.82,206.0,180.0,88.35,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
687,COSMOS 21,CIS,PAYLOAD,D,1963-11-11,1963,61.92470910335387,200.5,64.78,220.0,181.0,88.5,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
689,COSMOS 22,CIS,PAYLOAD,D,1963-11-16,1963,61.91101984941821,288.5,64.9,382.0,195.0,90.28,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
694,ATLAS CENTAUR 2,US,PAYLOAD,,1963-11-27,1963,61.880903490759756,855.5,30.35,1254.0,457.0,102.05,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
695,THOR AGENA D,US,PAYLOAD,D,1963-11-27,1963,61.880903490759756,200.5,70.04,245.0,156.0,88.5,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
704,TRANSIT 5B-2,US,PAYLOAD,,1963-12-05,1963,61.8590006844627,1083.0,89.92,1108.0,1058.0,106.9,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
705,TRANSIT 5E-3,US,PAYLOAD,,1963-12-05,1963,61.8590006844627,1081.0,89.92,1105.0,1057.0,106.85,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
707,COSMOS 23,CIS,PAYLOAD,D,1963-12-13,1963,61.83709787816564,231.0,48.94,259.0,203.0,89.12,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
711,ATLAS AGENA D,US,PAYLOAD,D,1963-12-18,1963,61.82340862422998,199.0,97.9,272.0,126.0,88.47,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
712,COSMOS 24,CIS,PAYLOAD,D,1963-12-19,1963,61.82067077344285,296.5,65.03,394.0,199.0,90.45,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
714,EXPLORER 19 (ADI-1),US,PAYLOAD,D,1963-12-19,1963,61.82067077344285,280.0,78.67,301.0,259.0,90.11,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
716,TIROS 8,US,PAYLOAD,-,1963-12-21,1963,61.81519507186858,652.0,58.49,663.0,641.0,97.78,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
718,THOR AGENA D,US,PAYLOAD,D,1963-12-21,1963,61.81519507186858,207.5,64.78,257.0,158.0,88.64,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
719,HITCH HIKER 3,US,PAYLOAD,D,1963-12-21,1963,61.81519507186858,209.5,64.53,215.0,204.0,88.68,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
728,GGSE 1 (GGRS),US,PAYLOAD,,1964-01-11,1964,61.75770020533881,901.5,69.91,913.0,890.0,103.03,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
729,SECOR 1B,US,PAYLOAD,,1964-01-11,1964,61.75770020533881,910.5,69.9,919.0,902.0,103.21,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
730,SOLRAD 7A,US,PAYLOAD,,1964-01-11,1964,61.75770020533881,907.5,69.9,918.0,897.0,103.15,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
731,GREB,US,PAYLOAD,,1964-01-11,1964,61.75770020533881,906.5,69.9,917.0,896.0,103.13,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
734,OPS 3367 A,US,PAYLOAD,,1964-01-19,1964,61.73579739904175,793.0,98.97,803.0,783.0,100.73,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
735,OPS 3367 B,US,PAYLOAD,,1964-01-19,1964,61.73579739904175,796.5,98.97,808.0,785.0,100.81,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
740,ECHO 2 (A-12),US,PAYLOAD,D,1964-01-25,1964,61.719370294318956,493.5,81.4,522.0,465.0,94.48,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
744,SATURN 1 (SATURN SA-5),US,PAYLOAD,D,1964-01-29,1964,61.70841889117043,179.0,31.42,184.0,174.0,88.08,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
748,ELEKTRON 2,CIS,PAYLOAD,D,1964-01-30,1964,61.7056810403833,782.0,56.7,1490.0,74.0,100.49,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
752,OPS 3444,US,PAYLOAD,D,1964-02-15,1964,61.661875427789184,232.5,75.01,303.0,162.0,89.15,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
754,OPS 2423,US,PAYLOAD,D,1964-02-25,1964,61.634496919917865,174.0,95.6,188.0,160.0,87.96,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
757,COSMOS 25,CIS,PAYLOAD,D,1964-02-27,1964,61.6290212183436,208.0,49.03,216.0,200.0,88.65,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
759,OPS 3722,US,PAYLOAD,D,1964-02-28,1964,61.62628336755647,176.5,82.08,193.0,160.0,88.02,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
764,OPS 3435,US,PAYLOAD,D,1964-03-11,1964,61.59342915811088,205.5,95.7,241.0,170.0,88.61,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
766,COSMOS 26,CIS,PAYLOAD,D,1964-03-18,1964,61.57426420260096,161.5,48.96,180.0,143.0,87.72,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
771,ARIEL 2 (UK-2),UK,PAYLOAD,D,1964-03-27,1964,61.549623545516766,235.5,51.59,275.0,196.0,89.22,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
772,COSMOS 27,CIS,PAYLOAD,D,1964-03-27,1964,61.549623545516766,203.5,64.8,209.0,198.0,88.56,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
779,COSMOS 28,CIS,PAYLOAD,D,1964-04-04,1964,61.52772073921971,291.5,65.02,378.0,205.0,90.35,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
784,POLYOT 2,CIS,PAYLOAD,D,1964-04-12,1964,61.50581793292265,170.0,58.02,170.0,170.0,87.89,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
786,OPS 3743,US,PAYLOAD,D,1964-04-23,1964,61.4757015742642,246.5,103.77,363.0,130.0,89.43,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
791,COSMOS 29,CIS,PAYLOAD,D,1964-04-25,1964,61.47022587268994,248.5,65.01,295.0,202.0,89.48,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
796,OPS 2921,US,PAYLOAD,D,1964-04-27,1964,61.464750171115675,197.0,79.87,232.0,162.0,88.44,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
797,COSMOS 30,CIS,PAYLOAD,D,1964-05-18,1964,61.4072553045859,284.0,64.88,365.0,203.0,90.2,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
799,OPS 3592,US,PAYLOAD,D,1964-05-19,1964,61.40451745379877,203.5,101.11,244.0,163.0,88.57,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
800,APOLLO MODEL 1,US,PAYLOAD,D,1964-05-28,1964,61.379876796714576,182.5,31.77,189.0,176.0,88.14,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
801,OPS 4412 (TRANSIT 9),US,PAYLOAD,,1964-06-04,1964,61.360711841204655,836.5,90.45,872.0,801.0,101.64,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
802,OPS 3483,US,PAYLOAD,D,1964-06-04,1964,61.360711841204655,196.0,79.92,259.0,133.0,88.42,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
803,COSMOS 31,CIS,PAYLOAD,D,1964-06-06,1964,61.35523613963039,194.5,48.95,214.0,175.0,88.38,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
807,COSMOS 32,CIS,PAYLOAD,D,1964-06-10,1964,61.34428473648186,263.0,51.24,323.0,203.0,89.77,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
811,OPS 3236 (STARFLASH 1A),US,PAYLOAD,D,1964-06-13,1964,61.33607118412046,181.5,114.97,187.0,176.0,88.12,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
812,OPS 4467 A,US,PAYLOAD,,1964-06-18,1964,61.322381930184804,810.5,99.79,815.0,806.0,101.09,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
813,OPS 4467 B,US,PAYLOAD,,1964-06-18,1964,61.322381930184804,813.0,99.79,817.0,809.0,101.15,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
814,OPS 3754,US,PAYLOAD,D,1964-06-19,1964,61.319644079397676,190.5,84.99,226.0,155.0,88.3,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
816,COSMOS 33,CIS,PAYLOAD,D,1964-06-23,1964,61.308692676249144,238.5,65.03,268.0,209.0,89.27,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
822,COSMOS 34,CIS,PAYLOAD,D,1964-07-01,1964,61.28678986995209,272.0,64.91,343.0,201.0,89.95,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
824,OPS 3395,US,PAYLOAD,D,1964-07-02,1964,61.28405201916495,178.0,82.02,182.0,174.0,88.04,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
825,OPS 3684,US,PAYLOAD,D,1964-07-06,1964,61.27310061601643,232.0,92.9,344.0,120.0,89.1,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
826,OPS 4923,US,PAYLOAD,D,1964-07-06,1964,61.27310061601643,196.5,92.93,207.0,186.0,88.42,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
828,OPS 3491,US,PAYLOAD,D,1964-07-10,1964,61.2621492128679,218.0,84.98,272.0,164.0,88.86,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
833,COSMOS 35,CIS,PAYLOAD,D,1964-07-15,1964,61.24845995893224,237.5,51.26,263.0,212.0,89.26,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
844,COSMOS 36,CIS,PAYLOAD,D,1964-07-30,1964,61.20739219712526,197.5,48.97,207.0,188.0,88.45,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
846,OPS 3042,US,PAYLOAD,D,1964-08-05,1964,61.190965092402465,209.5,79.99,258.0,161.0,88.69,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
848,COSMOS 37,CIS,PAYLOAD,D,1964-08-14,1964,61.16632443531827,244.5,64.96,286.0,203.0,89.39,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
850,OPS 3802,US,PAYLOAD,D,1964-08-14,1964,61.16632443531827,177.5,95.52,215.0,140.0,88.05,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
851,OPS 3316,US,PAYLOAD,D,1964-08-14,1964,61.16632443531827,173.0,95.38,199.0,147.0,87.95,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
853,COSMOS 38,CIS,PAYLOAD,D,1964-08-18,1964,61.15537303216975,222.5,56.1,270.0,175.0,88.95,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
854,COSMOS 39,CIS,PAYLOAD,D,1964-08-18,1964,61.15537303216975,210.5,56.11,251.0,170.0,88.71,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
855,COSMOS 40,CIS,PAYLOAD,D,1964-08-18,1964,61.15537303216975,206.0,56.1,243.0,169.0,88.62,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
861,OPS 2739 (STARFLASH 1B),US,PAYLOAD,D,1964-08-21,1964,61.14715947980835,198.0,114.96,200.0,196.0,88.45,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
864,COSMOS 42,CIS,PAYLOAD,D,1964-08-22,1964,61.14442162902122,199.0,48.93,227.0,171.0,88.47,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
867,COSMOS 43,CIS,PAYLOAD,D,1964-08-22,1964,61.14442162902122,195.0,48.9,222.0,168.0,88.4,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
